"","state","numcol","yieldpercol","totalprod","stocks","priceperlb","prodvalue","year","yieldpercol_kg","price_per_kg","totalprod_kg","StateName","Region","FIPS","nCLOTHIANIDIN","nIMIDACLOPRID","nTHIAMETHOXAM","nACETAMIPRID","nTHIACLOPRID","nAllNeonic","nAllNeonic_kg"
"1070","ME",8000,47,376000,41000,4.99,1876000,2014,21.318844115496,11.0010654766,170550.752923968,"Maine","Northeast",23,9.7,3198.1,1715.3,228.3,0,5151.4,2336.63603354396
"1071","ME",9000,26,234000,59000,1.32,309000,2007,11.7934031277212,2.9101014888,106140.628149491,"Maine","Northeast",23,0,2030.4,23.5,189.7,0,2243.6,1017.67997143674
"1072","MI",85000,70,5950000,3273000,0.77,4582000,1997,31.7514699592493,1.6975592018,2698874.94653619,"Michigan","Midwest",26,0,3732.4,0,0,0,3732.4,1692.98837822717
"1073","MI",90000,77,6930000,2980000,0.57,3950000,1993,34.9266169551743,1.2566347338,3143395.52596569,"Michigan","Midwest",26,NA,NA,NA,NA,NA,NA,NA
"1074","MI",90000,86,7740000,3870000,0.55,4257000,1994,39.0089488070778,1.212542287,3510805.392637,"Michigan","Midwest",26,NA,NA,NA,NA,NA,NA,NA
"1075","MI",90000,96,8640000,4320000,1.01,8726000,1996,43.5448730869705,2.2266685634,3919038.57782735,"Michigan","Midwest",26,0,6142.1,0,0,0,6142.1,2786.01005195293
"1076","MI",95000,68,6460000,2067000,0.59,3811000,1992,30.8442851032708,1.3007271806,2930207.08481073,"Michigan","Midwest",26,NA,NA,NA,NA,NA,NA,NA
"1077","MI",97000,92,8924000,3570000,0.78,6961000,1995,41.7305033750134,1.7196054252,4047858.8273763,"Michigan","Midwest",26,0,1710.1,0,0,0,1710.1,775.688411104461
"1078","MI",105000,73,7665000,2683000,0.57,4369000,1991,33.1122472432172,1.2566347338,3476785.9605378,"Michigan","Midwest",26,NA,NA,NA,NA,NA,NA,NA
"1079","MI",65000,67,4355000,2439000,1.16,5052000,2004,30.3906926752815,2.5573619144,1975395.0238933,"Michigan","Midwest",26,3321.5,5746.3,905,260.5,1723.5,11956.8,5423.51394298218
"1080","MI",65000,68,4420000,2519000,0.94,4155000,2005,30.8442851032708,2.0723449996,2004878.5317126,"Michigan","Midwest",26,6813.3,4993.1,2465.4,727.7,1792.1,16791.6,7616.54261382473
"1081","MI",65000,74,4810000,1732000,1.41,6782000,2003,33.5658396712064,3.1085174994,2181779.57862842,"Michigan","Midwest",26,0,3450.4,907.7,341.2,0,4699.3,2131.56689685001
"1082","MI",66000,60,3960000,1505000,1.55,6138000,2009,27.2155456793566,3.417164627,1796226.01483753,"Michigan","Midwest",26,11210.6,12518.4,14872.2,649.4,1082.2,40332.8,18294.6526796059
"1083","MI",71000,58,4118000,1524000,1.67,6877000,2010,26.308360823378,3.6817193078,1867893.61845984,"Michigan","Midwest",26,11898.8,16153.4,12375.6,814.7,1308.2,42550.7,19300.6753256433
"1084","MI",71000,73,5183000,2021000,1.44,7464000,2008,33.1122472432172,3.1746561696,2350969.55426842,"Michigan","Midwest",26,17502.5,4558.1,8610.2,746.4,1114.6,32531.8,14756.1781488615
"1085","MI",72000,55,3960000,2099000,1.15,4554000,2006,24.9475835394102,2.535315691,1796226.01483753,"Michigan","Midwest",26,8632.8,6425.4,5611,373,1250.8,22293,10111.9359971649
"1086","MI",72000,64,4608000,2350000,1.19,5484000,2007,29.0299153913137,2.6235005846,2090153.90817459,"Michigan","Midwest",26,14722.5,3854.9,8348.9,553.7,1853,29333,13305.2266902094
"1087","MI",72000,75,5400000,2970000,0.6,3240000,2000,34.0194320991957,1.322773404,2449399.11114209,"Michigan","Midwest",26,0,5003.6,0,0,0,5003.6,2269.59507268714
"1088","MI",72000,77,5544000,1885000,1.4,7762000,2002,34.9266169551743,3.086471276,2514716.42077255,"Michigan","Midwest",26,0,2973.7,762,0,0,3735.7,1694.48523323954
"1089","MI",73000,57,4161000,1332000,2.03,8447000,2012,25.8547683953887,4.4753833502,1887398.09286338,"Michigan","Midwest",26,36304.2,17017.8,11432.9,707.1,419.9,65881.9,29883.5309815467
"1090","MI",73000,85,6205000,3475000,0.66,4095000,1999,38.5553563790885,1.4550507444,2814541.01567346,"Michigan","Midwest",26,0,3453,0,0,0,3453,1566.25465384697
"1091","MI",74000,64,4736000,2084000,1.81,8572000,2011,29.0299153913137,3.9903664354,2148213.73895721,"Michigan","Midwest",26,17898.8,16502.5,15941.1,1167.8,840.3,52350.5,23745.7904014526
"1092","MI",76000,60,4560000,2827000,0.81,3694000,2001,27.2155456793566,1.7857440954,2068381.4716311,"Michigan","Midwest",26,0,4091.4,24.8,0,0,4116.2,1867.07715208946
"1093","MI",80000,85,6800000,3672000,0.66,4488000,1998,38.5553563790885,1.4550507444,3084428.51032708,"Michigan","Midwest",26,0,5238.3,0,0,0,5238.3,2376.05321553623
"1094","MI",85000,55,4675000,982000,2.16,10098000,2013,24.9475835394102,4.7619842544,2120544.60084987,"Michigan","Midwest",26,44878.1,19755.4,14566.3,1127.3,863.8,81190.9,36827.5774616345
"1095","MI",87000,45,3915000,822000,2.41,9435000,2017,20.4116592595174,5.3131398394,1775814.35557802,"Michigan","Midwest",26,NA,NA,NA,NA,NA,NA,NA
"1096","MI",89000,60,5340000,1709000,2.37,12656000,2016,27.2155456793566,5.2249549458,2422183.56546274,"Michigan","Midwest",26,509.1,8771.4,3079.9,1408.7,0,13769.1,6245.55950022714
"1097","MI",90000,58,5220000,1984000,2.44,12737000,2015,26.308360823378,5.3792785096,2367752.47410402,"Michigan","Midwest",26,730.3,8303.2,8145.2,1665.4,56,18900.1,8572.94224824012
"1098","MI",91000,63,5733000,1835000,2.49,14275000,2014,28.5763229633244,5.4895096266,2600445.38966252,"Michigan","Midwest",26,45281.4,17131.4,20021.4,794.3,1107,84335.5,38253.9442106896
"1099","MN",145000,73,10585000,2011000,0.74,7833000,1997,33.1122472432172,1.6314205316,4801275.85026649,"Minnesota","Midwest",27,0,4246.7,0,0,0,4246.7,1926.27096394206
"1100","MN",150000,77,11550000,1617000,0.9,10395000,1996,34.9266169551743,1.984160106,5238992.54327614,"Minnesota","Midwest",27,0,6288.3,0,0,0,6288.3,2852.32526492497
"1101","MN",165000,82,13530000,1218000,0.7,9471000,1995,37.1945790951207,1.543235638,6137105.55069491,"Minnesota","Midwest",27,0,834.7,0,0,0,834.7,378.613599642649
"1102","MN",170000,79,13430000,2149000,0.52,6984000,1994,35.8338018111528,1.1464036168,6091746.30789598,"Minnesota","Midwest",27,NA,NA,NA,NA,NA,NA,NA
"1103","MN",180000,80,14400000,2160000,0.53,7632000,1993,36.2873942391421,1.1684498402,6531730.96304558,"Minnesota","Midwest",27,NA,NA,NA,NA,NA,NA,NA
"1104","MN",180000,91,16380000,2457000,0.54,8845000,1991,41.2769109470241,1.1904960636,7429843.97046435,"Minnesota","Midwest",27,NA,NA,NA,NA,NA,NA,NA
"1105","MN",190000,90,17100000,3591000,0.54,9234000,1992,40.8233185190349,1.1904960636,7756430.51861663,"Minnesota","Midwest",27,NA,NA,NA,NA,NA,NA,NA
"1106","MN",117000,73,8541000,1110000,1.47,12555000,2002,33.1122472432172,3.2407948398,3874132.92745641,"Minnesota","Midwest",27,0,3265.3,1609.1,0,0,4874.4,2210.99093099093
"1107","MN",120000,53,6360000,2099000,1.63,10367000,2011,24.0403986834316,3.5935344142,2884847.8420118,"Minnesota","Midwest",27,94614.2,42626.3,33626.1,223.2,0,171089.8,77605.0377861997
"1108","MN",120000,74,8880000,1598000,0.9,7992000,2005,33.5658396712064,1.984160106,4027900.76054477,"Minnesota","Midwest",27,17982.9,1101,7970.6,0,0,27054.5,12271.7163430359
"1109","MN",120000,83,9960000,1892000,1.44,14342000,2003,37.6481715231099,3.1746561696,4517780.58277319,"Minnesota","Midwest",27,0,375.7,1393.1,0,0,1768.8,802.314286627432
"1110","MN",122000,65,7930000,1427000,1.44,11419000,2009,29.483507819303,3.1746561696,3596987.95395496,"Minnesota","Midwest",27,49606.5,10683,28357.5,122.6,0,88769.6,40265.2183956369
"1111","MN",122000,68,8296000,2157000,1.84,15265000,2015,30.8442851032708,4.0565051056,3763002.78259904,"Minnesota","Midwest",27,352,9611.2,9092,0,0,19055.2,8643.29443382126
"1112","MN",122000,78,9516000,2569000,1.39,13227000,2008,35.3802093831636,3.0644250526,4316385.54474595,"Minnesota","Midwest",27,42875.7,8183.8,21133.2,0,0,72192.7,32746.0620761014
"1113","MN",124000,59,7316000,1390000,1.69,12364000,2016,26.7619532513673,3.7258117546,3318482.20316955,"Minnesota","Midwest",27,1673,3889.8,3943.2,557.1,0,10063.1,4564.54596209889
"1114","MN",125000,67,8375000,1591000,1.92,16080000,2012,30.3906926752815,4.2328748928,3798836.58441019,"Minnesota","Midwest",27,135044.1,29129.6,25763.3,227.9,0,190164.9,86257.3587093379
"1115","MN",125000,80,1e+07,3300000,0.94,9400000,2006,36.2873942391421,2.0723449996,4535924.27989276,"Minnesota","Midwest",27,21232.4,3571,15293.6,13.3,0,40110.3,18193.7283643783
"1116","MN",126000,62,7812000,1016000,1.86,14530000,2017,28.1227305353351,4.1005975524,3543464.04745223,"Minnesota","Midwest",27,NA,NA,NA,NA,NA,NA,NA
"1117","MN",128000,66,8448000,1774000,1.55,13094000,2010,29.9371002472922,3.417164627,3831948.83165341,"Minnesota","Midwest",27,45267,40330.4,23717.8,420.8,0,109736,49775.4186778312
"1118","MN",130000,58,7540000,1282000,1.99,15005000,2013,26.308360823378,4.3871984566,3420086.90703914,"Minnesota","Midwest",27,134266.6,34053.6,31282.7,25.7,0,199628.6,90550.0213701
"1119","MN",130000,68,8840000,2564000,1.04,9194000,2007,30.8442851032708,2.2928072336,4009757.0634252,"Minnesota","Midwest",27,28186.4,5190.5,13464.7,0,0,46841.6,21246.9950749025
"1120","MN",132000,60,7920000,1426000,2.06,16315000,2014,27.2155456793566,4.5415220204,3592452.02967507,"Minnesota","Midwest",27,192952.2,32150.5,41110,58.6,0,266271.3,120778.645470861
"1121","MN",135000,75,10125000,1924000,1.08,10935000,2004,34.0194320991957,2.3809921272,4592623.33339142,"Minnesota","Midwest",27,5268.9,3102.5,5202.2,0,0,13573.6,6156.88218055524
"1122","MN",135000,81,10935000,1859000,0.65,7108000,2001,36.7409866671314,1.433004521,4960033.20006274,"Minnesota","Midwest",27,0,4000.5,104.6,0,0,4105.1,1862.04227613878
"1123","MN",140000,79,11060000,2765000,0.65,7189000,1998,35.8338018111528,1.433004521,5016732.2535614,"Minnesota","Midwest",27,0,2492.2,0,0,0,2492.2,1130.44304903487
"1124","MN",145000,82,11890000,3210000,0.61,7253000,1999,37.1945790951207,1.3448196274,5393213.9687925,"Minnesota","Midwest",27,0,5829.8,0,0,0,5829.8,2644.35313669188
"1125","MN",150000,90,13500000,3105000,0.57,7695000,2000,40.8233185190349,1.2566347338,6123497.77785523,"Minnesota","Midwest",27,0,3226.1,0,0,0,3226.1,1463.3345319362
"1126","MO",22000,74,1628000,326000,0.92,1498000,1996,33.5658396712064,2.0282525528,738448.472766542,"Missouri","Midwest",29,0,374.8,0,0,0,374.8,170.006442010381
"1127","MO",23000,67,1541000,308000,0.73,1125000,1995,30.3906926752815,1.6093743082,698985.931531475,"Missouri","Midwest",29,0,262.7,0,0,0,262.7,119.158730832783
"1128","MO",24000,73,1752000,298000,0.59,1034000,1993,33.1122472432172,1.3007271806,794693.933837212,"Missouri","Midwest",29,NA,NA,NA,NA,NA,NA,NA
"1129","MO",24000,77,1848000,517000,0.78,1441000,1997,34.9266169551743,1.7196054252,838238.806924183,"Missouri","Midwest",29,0,465.6,0,0,0,465.6,211.192634471807
"1130","MO",25000,77,1925000,270000,0.53,1020000,1994,34.9266169551743,1.1684498402,873165.423879357,"Missouri","Midwest",29,NA,NA,NA,NA,NA,NA,NA
"1131","MO",25000,77,1925000,366000,0.65,1251000,1992,34.9266169551743,1.433004521,873165.423879357,"Missouri","Midwest",29,NA,NA,NA,NA,NA,NA,NA
"1132","MO",28000,65,1820000,528000,0.62,1128000,1991,29.483507819303,1.3668658508,825538.218940483,"Missouri","Midwest",29,NA,NA,NA,NA,NA,NA,NA
"1133","MO",10000,47,470000,85000,2.62,1231000,2013,21.318844115496,5.7761105308,213188.44115496,"Missouri","Midwest",29,52530.7,25444.6,21109.8,107.3,0,99192.4,44992.9215540835
"1134","MO",10000,52,520000,52000,3.55,1846000,2015,23.5868062554424,7.826409307,235868.062554424,"Missouri","Midwest",29,907.2,7645.3,3643.7,34.7,0,12230.9,5547.84362749404
"1135","MO",11000,47,517000,57000,1.99,1029000,2009,21.318844115496,4.3871984566,234507.285270456,"Missouri","Midwest",29,23669.7,10610.5,24267.1,237.4,0,58784.7,26664.2948016212
"1136","MO",11000,52,572000,92000,1.8,1030000,2010,23.5868062554424,3.968320212,259454.868809866,"Missouri","Midwest",29,15640.2,23728.6,20191.6,614.3,0,60174.7,27294.7882765263
"1137","MO",11000,53,583000,152000,1.68,979000,2008,24.0403986834316,3.7037655312,264444.385517748,"Missouri","Midwest",29,14583,9536.4,13325.3,166.3,0,37611,17060.0648091047
"1138","MO",12000,47,564000,96000,3.63,2047000,2014,21.318844115496,8.0027790942,255826.129385952,"Missouri","Midwest",29,61668.2,53768.3,36203.8,48.4,0,151688.7,68804.845731537
"1139","MO",14000,46,644000,148000,1.12,721000,2007,20.8652516875067,2.4691770208,292113.523625094,"Missouri","Midwest",29,23367.3,7941.8,11287,46.2,0,42642.3,19342.2243920471
"1140","MO",15000,46,690000,117000,0.98,676000,2006,20.8652516875067,2.1605298932,312978.775312601,"Missouri","Midwest",29,12278.1,2711.9,12321.3,152.4,19.2,27482.9,12466.0353391865
"1141","MO",15000,50,750000,180000,1.22,915000,2005,22.6796213994638,2.6896392548,340194.320991957,"Missouri","Midwest",29,10880.9,6310.5,4482.1,46.8,0,21720.3,9852.16361365548
"1142","MO",16000,41,656000,151000,1.36,892000,2004,18.5972895475603,2.9982863824,297556.632760965,"Missouri","Midwest",29,7062.8,7543.4,5998,2125.5,30.2,22759.9,10323.7183017931
"1143","MO",17000,53,901000,189000,1.41,1270000,2003,24.0403986834316,3.1085174994,408686.777618338,"Missouri","Midwest",29,0,736.4,218.5,139.8,0,1094.7,496.547630919861
"1144","MO",18000,50,9e+05,189000,1.42,1278000,2002,22.6796213994638,3.1305637228,408233.185190349,"Missouri","Midwest",29,0,901.5,622.6,81.9,0,1606,728.469439350778
"1145","MO",22000,61,1342000,336000,0.71,953000,2001,27.6691381073459,1.5652818614,608721.038361609,"Missouri","Midwest",29,0,1112.1,0.5,0,0,1112.6,504.666935380869
"1146","MO",23000,66,1518000,455000,0.76,1154000,1998,29.9371002472922,1.6755129784,688553.305687721,"Missouri","Midwest",29,0,2264.3,0,0,0,2264.3,1027.06933469612
"1147","MO",23000,75,1725000,362000,0.6,1035000,2000,34.0194320991957,1.322773404,782446.938281502,"Missouri","Midwest",29,0,2756.9,0,0,0,2756.9,1250.50896472364
"1148","MO",24000,65,1560000,437000,0.68,1061000,1999,29.483507819303,1.4991431912,707604.187663271,"Missouri","Midwest",29,0,1382,0,0,0,1382,626.86473548118
"1149","MO",7000,53,371000,108000,2.8,1039000,2012,24.0403986834316,6.172942552,168282.790784022,"Missouri","Midwest",29,44827.9,32864.5,23240.9,80.7,0,101014,45819.1855209088
"1150","MO",8000,43,344000,76000,2.14,736000,2011,19.5044744035389,4.7178918076,156035.795228311,"Missouri","Midwest",29,20725.6,36426.1,33808.2,2474,0,93433.9,42380.9095575072
"1151","MO",8000,62,496000,30000,2.31,1146000,2016,28.1227305353351,5.0926776054,224981.844282681,"Missouri","Midwest",29,4303.2,7081.4,1883.5,0,0,13268.1,6018.30969380452
"1152","MO",8000,65,520000,57000,3.53,1836000,2017,29.483507819303,7.7823168602,235868.062554424,"Missouri","Midwest",29,NA,NA,NA,NA,NA,NA,NA
"1153","MS",16000,70,1120000,146000,0.68,762000,1995,31.7514699592493,1.4991431912,508023.51934799,"Mississippi","South",28,0,1533.6,0,0,0,1533.6,695.629347564354
"1154","MS",17000,61,1037000,114000,0.49,508000,1993,27.6691381073459,1.0802649466,470375.34782488,"Mississippi","South",28,NA,NA,NA,NA,NA,NA,NA
"1155","MS",17000,80,1360000,299000,0.87,1183000,1996,36.2873942391421,1.9180214358,616885.702065416,"Mississippi","South",28,0,696.6,0,0,0,696.6,315.97248533733
"1156","MS",19000,53,1007000,352000,0.48,483000,1994,24.0403986834316,1.0582187232,456767.574985201,"Mississippi","South",28,NA,NA,NA,NA,NA,NA,NA
"1157","MS",19000,73,1387000,777000,0.73,1013000,1997,33.1122472432172,1.6093743082,629132.697621126,"Mississippi","South",28,0,2569,0,0,0,2569,1165.27894750445
"1158","MS",25000,65,1625000,163000,0.51,829000,1992,29.483507819303,1.1243573934,737087.695482574,"Mississippi","South",28,NA,NA,NA,NA,NA,NA,NA
"1159","MS",28000,36,1008000,71000,0.52,524000,1991,16.3293274076139,1.1464036168,457221.167413191,"Mississippi","South",28,NA,NA,NA,NA,NA,NA,NA
"1160","MS",13000,80,1040000,83000,1.81,1882000,2017,36.2873942391421,3.9903664354,471736.125108847,"Mississippi","South",28,NA,NA,NA,NA,NA,NA,NA
"1161","MS",14000,104,1456000,87000,1.32,1922000,2009,47.1736125108847,2.9101014888,660430.575152386,"Mississippi","South",28,3800.9,9380.4,13751.7,743.6,0,27676.6,12553.896192488
"1162","MS",14000,98,1372000,110000,1.3,1784000,2008,44.4520579429491,2.866009042,622328.811201287,"Mississippi","South",28,4828.1,12013.8,18536.6,993.2,0,36371.7,16497.9277130976
"1163","MS",14000,98,1372000,453000,0.93,1276000,2006,44.4520579429491,2.0502987762,622328.811201287,"Mississippi","South",28,1550.2,5332.2,27097,2585.9,0,36565.3,16585.7432071563
"1164","MS",15000,83,1245000,87000,2.4,2988000,2015,37.6481715231099,5.291093616,564722.572846649,"Mississippi","South",28,192.9,8338.6,3334.5,304.7,0,12170.7,5520.53736332909
"1165","MS",15000,92,1380000,166000,0.91,1256000,2007,41.7305033750134,2.0062063294,625957.550625201,"Mississippi","South",28,258.5,5697,20317.5,1489.5,0,27762.5,12592.8597820523
"1166","MS",16000,80,1280000,346000,0.67,858000,2005,36.2873942391421,1.4770969678,580598.307826274,"Mississippi","South",28,4477.5,7273.6,16903.9,1403,0,30058,13634.0812005017
"1167","MS",16000,98,1568000,78000,1.44,2258000,2010,44.4520579429491,3.1746561696,711232.927087185,"Mississippi","South",28,2113.7,21952.9,18639.1,200.8,0,42906.5,19462.0635115219
"1168","MS",17000,116,1972000,39000,1.86,3668000,2013,52.6167216467561,4.1005975524,894484.267994853,"Mississippi","South",28,19968.5,12342.7,15532.7,0,0,47843.9,21701.6307654761
"1169","MS",17000,66,1122000,224000,0.89,999000,2001,29.9371002472922,1.9621138826,508930.704203968,"Mississippi","South",28,0,3182.7,1613.2,0,0,4795.9,2175.38392539377
"1170","MS",17000,72,1224000,649000,0.69,845000,2000,32.6586548152279,1.5211894146,555197.131858874,"Mississippi","South",28,0,682,169.4,0,0,851.4,386.18859319007
"1171","MS",18000,115,2070000,104000,1.53,3167000,2011,52.1631292187668,3.3730721802,938936.325937802,"Mississippi","South",28,6635.4,22192.3,23191.2,303.8,0,52322.7,23733.1805319545
"1172","MS",18000,118,2124000,64000,1.77,3759000,2012,53.5239065027346,3.9021815418,963430.317049223,"Mississippi","South",28,12287.3,22205.7,15563.3,81,0,50137.3,22741.8996398267
"1173","MS",18000,65,1170000,421000,0.79,924000,2004,29.483507819303,1.7416516486,530703.140747453,"Mississippi","South",28,276.4,7601.9,4603.1,2104.3,0,14585.7,6615.96307692319
"1174","MS",18000,73,1314000,591000,0.54,710000,1999,33.1122472432172,1.1904960636,596020.450377909,"Mississippi","South",28,0,2514.3,0,0,0,2514.3,1140.46744169344
"1175","MS",18000,78,1404000,281000,1.23,1727000,2002,35.3802093831636,2.7116854782,636843.768896944,"Mississippi","South",28,0,4080.3,3439.8,177.6,0,7697.7,3491.61843293305
"1176","MS",18000,86,1548000,898000,0.58,898000,1998,39.0089488070778,1.2786809572,702161.0785274,"Mississippi","South",28,0,1404.8,0,0,0,1404.8,637.206642839335
"1177","MS",19000,85,1615000,113000,1.73,2794000,2016,38.5553563790885,3.8139966482,732551.771202681,"Mississippi","South",28,5796.2,9323.8,20000,807.8,0,35927.8,16296.5780343131
"1178","MS",20000,112,2240000,45000,2.01,4502000,2014,50.8023519347989,4.4312909034,1016047.03869598,"Mississippi","South",28,17883.5,16294.1,22734.8,542.2,0,57454.6,26060.9715131527
"1179","MS",21000,69,1449000,246000,1.29,1869000,2003,31.2978775312601,2.8439628186,657255.428156461,"Mississippi","South",28,0,4981,2110.9,80.7,0,7172.6,3253.43704899588
"1180","MT",86000,92,7912000,1187000,0.57,4510000,1991,41.7305033750134,1.2566347338,3588823.29025115,"Montana","West",30,NA,NA,NA,NA,NA,NA,NA
"1181","MT",87000,110,9570000,1818000,0.55,5264000,1992,49.8951670788204,1.212542287,4340879.53585737,"Montana","West",30,NA,NA,NA,NA,NA,NA,NA
"1182","MT",95000,98,9310000,1583000,0.54,5027000,1993,44.4520579429491,1.1904960636,4222945.50458016,"Montana","West",30,NA,NA,NA,NA,NA,NA,NA
"1183","MT",106000,80,8480000,1781000,0.72,6106000,1995,36.2873942391421,1.5873280848,3846463.78934906,"Montana","West",30,0,7.9,0,0,0,7.9,3.58338018111528
"1184","MT",107000,120,12840000,4237000,0.74,9502000,1997,54.4310913587132,1.6314205316,5824126.77538231,"Montana","West",30,0,128.3,0,0,0,128.3,58.1959085110242
"1185","MT",117000,60,7020000,1825000,0.88,6178000,1996,27.2155456793566,1.9400676592,3184218.84448472,"Montana","West",30,0,89,0,0,0,89,40.3697260910456
"1186","MT",119000,105,12495000,3624000,0.52,6497000,1994,47.627204938874,1.1464036168,5667637.38772601,"Montana","West",30,NA,NA,NA,NA,NA,NA,NA
"1187","MT",115000,122,14030000,5472000,0.64,8979000,1998,55.3382762146917,1.4109582976,6363901.76468955,"Montana","West",30,0,44.5,0,0,0,44.5,20.1848630455228
"1188","MT",122000,70,8540000,2135000,0.6,5124000,1999,31.7514699592493,1.322773404,3873679.33502842,"Montana","West",30,0,264.2,0,0,0,264.2,119.839119474767
"1189","MT",124000,88,10912000,4692000,0.59,6438000,2000,39.9161336630563,1.3007271806,4949600.57421898,"Montana","West",30,0,616.7,0,0,0,616.7,279.730450340987
"1190","MT",130000,67,8710000,3136000,0.86,7491000,2005,30.3906926752815,1.8959752124,3950790.0477866,"Montana","West",30,87.4,355.8,169,9.7,0,621.9,282.089130966531
